Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Gender,Scholarship holder,Unemployment rate,Inflation rate,GDP,Target,Adult
1,1,1,9238,1,Complete Secondary Education,126.0,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Craft and Related Trades,126.7,1,0,0,0,7.6,2.6,0.32,1,0
1,43,1,9085,1,Complete Secondary Education,170.0,Incomplete Secondary Education,Incomplete Secondary Education,Administrative,Management,170.0,1,0,0,0,12.7,3.7,-1.7,1,0
4,39,1,9130,1,Complete Secondary Education,133.1,Higher Education - Undergraduate,Complete Secondary Education,Administrative,Administrative,110.0,1,0,0,1,11.1,0.6,2.02,0,1
1,17,1,9238,1,Complete Secondary Education,115.0,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Administrative,115.0,1,0,0,0,11.1,0.6,2.02,1,0
1,1,3,9556,1,Complete Secondary Education,132.0,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,119.0,1,0,0,0,12.7,3.7,-1.7,1,0
1,1,4,9500,1,Complete Secondary Education,132.0,Complete Secondary Education,Other Specific Qualifications,Technicians,Agriculture and Fishery,121.8,1,0,0,1,12.7,3.7,-1.7,1,0
1,1,1,9085,1,Complete Secondary Education,143.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,133.4,1,0,0,0,12.4,0.5,1.79,1,0
1,1,3,9238,1,Complete Secondary Education,137.0,Complete Secondary Education,Complete Secondary Education,Professionals,Professionals,131.4,1,0,0,0,7.6,2.6,0.32,1,0
1,42,1,9119,1,Complete Secondary Education,130.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Professionals,135.0,0,0,1,0,13.9,-0.3,0.79,0,1
1,1,2,9773,1,Complete Secondary Education,121.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,122.8,0,0,1,0,12.4,0.5,1.79,0,0
2,39,1,9853,1,Complete Secondary Education,130.0,Other Specific Qualifications,Incomplete Secondary Education,Agriculture and Fishery,Professionals,140.0,0,0,0,1,9.4,-0.8,-3.12,1,1
1,18,2,9500,1,Complete Secondary Education,135.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Administrative,125.3,1,0,0,1,12.7,3.7,-1.7,1,0
1,1,6,9500,1,Complete Secondary Education,137.0,Complete Secondary Education,Complete Secondary Education,Technicians,Administrative,126.3,1,0,0,1,9.4,-0.8,-3.12,1,0
1,1,1,9670,1,Complete Secondary Education,100.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Elementary Occupations,100.0,0,0,0,0,11.1,0.6,2.02,1,0
1,17,2,9500,1,Complete Secondary Education,127.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,121.3,1,0,0,1,10.8,1.4,1.74,1,0
1,53,1,9991,0,Complete Secondary Education,140.0,Other Specific Qualifications,Other Specific Qualifications,Other,Other,135.0,0,0,0,0,8.9,1.4,3.51,1,1
1,39,1,9670,1,Complete Secondary Education,140.0,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Service and Sales,120.0,0,0,0,0,10.8,1.4,1.74,0,1
1,17,1,9773,1,Complete Secondary Education,121.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Elementary Occupations,113.7,0,0,0,0,15.5,2.8,-4.06,1,0
1,43,1,9147,1,Complete Secondary Education,131.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,129.7,1,0,0,0,16.2,0.3,-0.92,1,0
2,1,1,9147,1,Complete Secondary Education,151.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,132.1,1,0,0,0,7.6,2.6,0.32,0,1
2,51,1,9853,1,Complete Secondary Education,130.0,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Craft and Related Trades,120.3,0,0,0,0,8.9,1.4,3.51,0,1
1,7,1,9991,0,Other,120.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,120.0,0,0,0,0,12.4,0.5,1.79,1,1
1,17,2,9254,1,Complete Secondary Education,136.0,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Agriculture and Fishery,123.1,1,0,0,0,11.1,0.6,2.02,1,0
1,17,5,9670,1,Complete Secondary Education,125.0,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,119.4,1,0,0,0,11.1,0.6,2.02,1,0
2,39,1,9147,1,Complete Secondary Education,133.1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,140.0,0,0,0,0,9.4,-0.8,-3.12,0,1
1,39,1,8014,0,Complete Secondary Education,133.1,Complete Secondary Education,Complete Secondary Education,Technicians,Administrative,116.5,0,0,1,1,12.4,0.5,1.79,1,1
1,17,1,9238,1,Complete Secondary Education,120.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,113.0,1,0,0,1,13.9,-0.3,0.79,1,0
1,1,3,9500,1,Complete Secondary Education,133.1,Other Specific Qualifications,Incomplete Secondary Education,Agriculture and Fishery,Plant and Machine Operators,115.5,1,0,1,1,10.8,1.4,1.74,1,0
1,17,5,9254,1,Complete Secondary Education,121.0,Complete Secondary Education,Incomplete Secondary Education,Technicians,Agriculture and Fishery,116.5,1,0,1,0,9.4,-0.8,-3.12,0,0
1,1,1,9119,1,Complete Secondary Education,168.0,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,171.2,0,0,1,1,12.4,0.5,1.79,1,0
1,1,1,9670,1,Complete Secondary Education,124.0,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Agriculture and Fishery,119.1,0,0,1,1,9.4,-0.8,-3.12,1,0
1,17,2,9853,1,Complete Secondary Education,127.0,Incomplete Secondary Education,Other Specific Qualifications,Professionals,Professionals,121.1,1,0,1,0,12.4,0.5,1.79,0,0
1,1,2,9070,1,Complete Secondary Education,129.0,Complete Secondary Education,Complete Secondary Education,Technicians,Plant and Machine Operators,132.9,1,0,1,1,7.6,2.6,0.32,1,0
1,1,1,9238,1,Complete Secondary Education,137.0,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,132.8,0,0,1,0,10.8,1.4,1.74,1,0
1,1,1,9773,1,Complete Secondary Education,120.0,Other Specific Qualifications,Other Specific Qualifications,Other,Other,126.7,1,0,1,0,7.6,2.6,0.32,1,0
1,1,1,9500,1,Complete Secondary Education,110.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,105.8,1,0,1,0,11.1,0.6,2.02,1,1
1,17,2,9119,1,Complete Secondary Education,120.0,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Craft and Related Trades,117.2,0,0,1,1,11.1,0.6,2.02,1,0
1,1,1,9500,1,Complete Secondary Education,143.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,140.0,0,0,1,0,12.7,3.7,-1.7,1,0
1,44,1,9003,1,Other,120.0,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,120.0,0,0,1,0,13.9,-0.3,0.79,0,1
2,39,1,9003,1,Complete Secondary Education,168.0,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Professionals,153.9,0,0,1,0,12.4,0.5,1.79,0,1
2,39,1,8014,0,Other,133.1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,130.0,0,0,1,0,16.2,0.3,-0.92,0,1
1,39,2,9670,1,Complete Secondary Education,150.0,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,107.0,1,0,1,0,7.6,2.6,0.32,0,1
1,39,1,9500,1,Complete Secondary Education,140.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Service and Sales,132.8,0,0,1,0,12.4,0.5,1.79,0,1
1,1,1,9991,0,Complete Secondary Education,145.0,Higher Education - Undergraduate,Other Specific Qualifications,Technicians,Plant and Machine Operators,127.5,1,0,1,0,7.6,2.6,0.32,1,1
1,18,1,9254,1,Complete Secondary Education,118.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,123.3,1,0,1,0,9.4,-0.8,-3.12,1,1
1,17,1,9147,1,Complete Secondary Education,123.0,Complete Secondary Education,Incomplete Secondary Education,Professionals,Technicians,122.0,0,0,1,0,8.9,1.4,3.51,0,0
1,1,5,9254,1,Complete Secondary Education,120.0,Higher Education - Undergraduate,Incomplete Secondary Education,Professionals,Plant and Machine Operators,114.8,1,0,1,0,8.9,1.4,3.51,0,0
1,44,1,171,1,Other,140.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,140.0,0,0,1,0,15.5,2.8,-4.06,1,0
1,51,1,9670,1,Complete Secondary Education,126.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Elementary Occupations,111.0,0,0,1,0,11.1,0.6,2.02,1,1
1,1,2,9773,1,Complete Secondary Education,137.0,Complete Secondary Education,Incomplete Secondary Education,Agriculture and Fishery,Agriculture and Fishery,133.2,1,0,0,1,13.9,-0.3,0.79,1,0
1,1,3,9773,1,Complete Secondary Education,130.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,123.0,1,0,0,0,12.7,3.7,-1.7,1,0
1,53,1,9003,1,Other,150.0,Complete Secondary Education,Other Specific Qualifications,Craft and Related Trades,Craft and Related Trades,150.0,0,0,0,1,8.9,1.4,3.51,1,1
1,17,3,9147,1,Complete Secondary Education,147.0,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Agriculture and Fishery,132.3,1,0,0,1,12.7,3.7,-1.7,1,0
1,18,1,9500,1,Complete Secondary Education,140.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Agriculture and Fishery,126.0,1,0,0,0,12.7,3.7,-1.7,1,0
1,1,3,9500,1,Complete Secondary Education,132.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,119.3,1,0,0,0,10.8,1.4,1.74,1,0
1,53,1,9147,1,Other,130.0,Complete Secondary Education,Incomplete Secondary Education,Other,Other,133.8,1,0,0,0,8.9,1.4,3.51,1,1
1,1,1,9085,1,Complete Secondary Education,130.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Service and Sales,126.5,1,0,0,1,15.5,2.8,-4.06,1,0
1,1,1,9773,1,Complete Secondary Education,151.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Administrative,138.4,1,0,0,1,10.8,1.4,1.74,1,1
1,1,4,9500,1,Complete Secondary Education,144.0,Higher Education - Undergraduate,Other Specific Qualifications,Management,Professionals,129.0,1,0,0,0,16.2,0.3,-0.92,0,0
1,1,1,9670,1,Complete Secondary Education,127.0,Incomplete Secondary Education,Complete Secondary Education,Administrative,Agriculture and Fishery,118.3,1,0,0,0,13.9,-0.3,0.79,1,0
1,17,2,9500,1,Complete Secondary Education,131.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,129.8,1,0,0,0,12.4,0.5,1.79,1,0
1,17,2,9085,1,Complete Secondary Education,123.0,Complete Secondary Education,Incomplete Secondary Education,Technicians,Plant and Machine Operators,113.6,1,0,0,0,9.4,-0.8,-3.12,1,0
1,1,5,9773,1,Complete Secondary Education,130.0,Higher Education - Postgraduate,Other Specific Qualifications,Other,Craft and Related Trades,128.3,1,0,0,1,7.6,2.6,0.32,0,0
1,43,1,9254,1,Complete Secondary Education,130.0,Complete Secondary Education,Incomplete Secondary Education,Administrative,Agriculture and Fishery,130.0,0,0,0,1,10.8,1.4,1.74,0,0
1,17,2,9853,1,Complete Secondary Education,131.0,Complete Secondary Education,Other Specific Qualifications,Technicians,Craft and Related Trades,121.9,1,0,0,0,10.8,1.4,1.74,1,0
1,1,5,9238,1,Higher Education - Bachelor/Degree,135.0,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Professionals,129.4,0,0,0,0,10.8,1.4,1.74,1,0
1,1,2,9853,1,Complete Secondary Education,123.0,Incomplete Secondary Education,Complete Secondary Education,Other,Other,115.3,1,0,0,0,11.1,0.6,2.02,1,0
1,1,5,9500,1,Complete Secondary Education,145.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,125.5,1,0,0,1,9.4,-0.8,-3.12,1,0
1,17,6,9556,1,Complete Secondary Education,118.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,117.8,1,0,0,1,11.1,0.6,2.02,1,0
1,17,3,9147,1,Complete Secondary Education,125.0,Higher Education - Undergraduate,Other Specific Qualifications,Management,Elementary Occupations,118.7,1,0,0,0,13.9,-0.3,0.79,1,0
1,1,2,9500,1,Complete Secondary Education,152.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,139.0,1,0,0,0,7.6,2.6,0.32,1,0
1,1,1,9085,1,Complete Secondary Education,101.0,Complete Secondary Education,Other Specific Qualifications,Technicians,Plant and Machine Operators,98.9,1,0,0,0,11.1,0.6,2.02,1,1
1,17,1,9254,1,Complete Secondary Education,137.0,Higher Education - Postgraduate,Other Specific Qualifications,Other,Agriculture and Fishery,137.7,1,0,0,0,7.6,2.6,0.32,0,0
1,1,4,9500,1,Complete Secondary Education,123.0,Complete Secondary Education,Complete Secondary Education,Professionals,Professionals,113.6,1,0,0,0,12.4,0.5,1.79,1,1
1,1,1,9085,1,Complete Secondary Education,120.0,Higher Education - Undergraduate,Complete Secondary Education,Management,Plant and Machine Operators,113.4,0,0,0,0,11.1,0.6,2.02,1,0
1,17,3,9556,1,Complete Secondary Education,131.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,128.5,0,0,0,1,12.7,3.7,-1.7,1,0
1,1,1,9500,1,Complete Secondary Education,141.0,Complete Secondary Education,Complete Secondary Education,Professionals,Elementary Occupations,142.8,0,0,0,0,11.1,0.6,2.02,1,0
1,1,1,9130,1,Complete Secondary Education,144.0,Higher Education - Undergraduate,Complete Secondary Education,Management,Professionals,137.7,0,0,0,0,10.8,1.4,1.74,0,1
1,1,1,9238,1,Complete Secondary Education,107.0,Incomplete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,103.5,1,0,0,0,16.2,0.3,-0.92,1,0
1,1,1,9500,1,Complete Secondary Education,133.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,123.2,0,0,0,0,16.2,0.3,-0.92,1,0
1,17,2,9853,1,Complete Secondary Education,126.0,Complete Secondary Education,Incomplete Secondary Education,Management,Elementary Occupations,126.0,1,0,0,0,7.6,2.6,0.32,1,0
1,39,1,9500,1,Complete Secondary Education,133.1,Complete Secondary Education,Other Specific Qualifications,Professionals,Agriculture and Fishery,121.7,0,0,0,1,12.4,0.5,1.79,1,1
1,17,1,9147,1,Complete Secondary Education,147.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Service and Sales,142.8,1,0,0,1,11.1,0.6,2.02,1,0
1,43,1,9130,1,Complete Secondary Education,120.0,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,120.0,1,0,0,0,15.5,2.8,-4.06,0,1
1,18,1,9500,1,Complete Secondary Education,130.0,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Craft and Related Trades,119.3,1,0,0,1,10.8,1.4,1.74,1,0
1,44,1,9238,1,Complete Secondary Education,120.0,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Plant and Machine Operators,121.0,0,0,0,1,13.9,-0.3,0.79,1,1
1,1,5,9773,1,Complete Secondary Education,138.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,139.4,1,0,0,0,10.8,1.4,1.74,1,0
1,17,1,9085,1,Complete Secondary Education,124.0,Incomplete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,113.9,1,0,0,1,12.7,3.7,-1.7,1,0
1,1,1,9853,1,Complete Secondary Education,133.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,124.6,1,0,0,1,9.4,-0.8,-3.12,1,0
1,17,1,9070,1,Complete Secondary Education,122.0,Complete Secondary Education,Complete Secondary Education,Technicians,Craft and Related Trades,123.8,1,0,0,1,12.7,3.7,-1.7,0,0
1,1,3,9085,1,Complete Secondary Education,138.0,Complete Secondary Education,Higher Education - Undergraduate,Technicians,Technicians,126.3,1,0,0,0,8.9,1.4,3.51,1,0
1,17,4,9773,1,Complete Secondary Education,134.0,Complete Secondary Education,Complete Secondary Education,Professionals,Professionals,120.4,1,0,0,1,16.2,0.3,-0.92,1,0
1,1,3,9500,1,Complete Secondary Education,128.0,Complete Secondary Education,Complete Secondary Education,Agriculture and Fishery,Agriculture and Fishery,120.5,1,0,0,1,12.4,0.5,1.79,1,0
1,53,1,9085,1,Other,140.0,Incomplete Secondary Education,Other Specific Qualifications,Craft and Related Trades,Plant and Machine Operators,144.9,1,0,0,0,8.9,1.4,3.51,1,1
1,39,1,9085,1,Other,133.1,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Plant and Machine Operators,139.9,1,0,0,1,8.9,1.4,3.51,1,1
1,1,1,171,1,Complete Secondary Education,142.0,Complete Secondary Education,Complete Secondary Education,Professionals,Professionals,133.3,1,0,0,0,10.8,1.4,1.74,1,0
1,1,3,9500,1,Complete Secondary Education,141.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,126.0,1,0,0,0,12.7,3.7,-1.7,1,0
1,1,2,9070,1,Complete Secondary Education,145.0,Complete Secondary Education,Incomplete Secondary Education,Technicians,Professionals,133.5,0,0,0,0,12.7,3.7,-1.7,1,0
1,17,2,9853,1,Complete Secondary Education,145.0,Other Specific Qualifications,Incomplete Secondary Education,Technicians,Plant and Machine Operators,127.9,1,0,0,0,10.8,1.4,1.74,0,0
1,1,1,9238,1,Complete Secondary Education,108.0,Complete Secondary Education,Other Specific Qualifications,Administrative,Craft and Related Trades,105.9,0,0,0,1,11.1,0.6,2.02,1,0
1,1,1,9085,1,Complete Secondary Education,132.0,Complete Secondary Education,Complete Secondary Education,Technicians,Administrative,124.3,0,0,0,0,13.9,-0.3,0.79,1,0
